subscription_id,user_id,plan_type,start_date,end_date,status,created_at
S_003521,U_002358,Basic,2023-12-22,,active,2023-12-22
S_003522,U_002359,Pro,2022-10-08,2022-12-07,canceled,2022-10-08
S_003523,U_002359,Basic,2022-12-27,2023-12-22,active,2022-12-27
S_003524,U_002360,Basic,2024-02-03,,active,2024-02-03
S_003525,U_002361,Pro,2023-11-28,2024-03-27,canceled,2023-11-28
S_003526,U_002362,Pro,2023-03-23,2023-10-19,canceled,2023-03-23
S_003527,U_002363,Basic,2023-03-29,2024-05-22,canceled,2023-03-29
S_003528,U_002364,Pro,2024-12-12,,active,2024-12-12
S_003529,U_002364,Basic,2024-12-12,,active,2024-12-12
S_003530,U_002365,Basic,2022-08-22,2023-06-18,canceled,2022-08-22
S_003531,U_002366,Pro,2022-06-06,2022-11-03,active,2022-06-06
S_003532,U_002366,Basic,2022-11-11,2024-06-03,active,2022-11-11
S_003533,U_002367,Pro,2022-02-05,2023-05-31,canceled,2022-02-05
S_003534,U_002367,Basic,2023-06-12,2023-12-09,active,2023-06-12
S_003535,U_002368,Basic,2023-10-01,2024-03-29,canceled,2023-10-01
S_003536,U_002368,Basic,2024-04-07,,active,2024-04-07
S_003537,U_002369,Basic,2024-06-24,,active,2024-06-24
S_003538,U_002370,Enterprise,2023-12-02,2024-09-27,canceled,2023-12-02
S_003539,U_002371,Basic,2022-02-28,2023-01-24,canceled,2022-02-28
S_003540,U_002372,Pro,2022-09-21,2023-11-15,canceled,2022-09-21
S_003541,U_002372,Pro,2023-11-26,,active,2023-11-26
S_003542,U_002373,Basic,2023-09-22,2024-06-18,active,2023-09-22
S_003543,U_002373,Basic,2024-07-08,,active,2024-07-08
S_003544,U_002374,Pro,2022-09-24,2023-08-20,canceled,2022-09-24
S_003545,U_002374,Enterprise,2023-08-25,,active,2023-08-25
S_003546,U_002375,Basic,2022-08-17,2023-09-11,active,2022-08-17
S_003547,U_002376,Basic,2024-09-18,2024-12-17,canceled,2024-09-18
S_003548,U_002376,Basic,2024-12-25,,active,2024-12-25
S_003549,U_002377,Enterprise,2023-02-07,2024-08-30,canceled,2023-02-07
S_003550,U_002377,Basic,2024-09-06,,active,2024-09-06
S_003551,U_002378,Enterprise,2024-11-17,,active,2024-11-17
S_003552,U_002378,Basic,2024-11-17,,active,2024-11-17
S_003553,U_002379,Basic,2024-08-18,,active,2024-08-18
S_003554,U_002379,Basic,2024-08-18,,active,2024-08-18
S_003555,U_002380,Basic,2022-03-30,2023-07-23,canceled,2022-03-30
S_003556,U_002380,Enterprise,2023-07-29,,active,2023-07-29
S_003557,U_002381,Basic,2022-01-22,2022-11-18,canceled,2022-01-22
S_003558,U_002381,Basic,2022-12-16,2024-11-05,canceled,2022-12-16
S_003559,U_002382,Basic,2023-02-25,2024-07-19,canceled,2023-02-25
S_003560,U_002383,Basic,2023-01-14,2023-12-10,canceled,2023-01-14
S_003561,U_002384,Basic,2022-07-05,2024-04-25,canceled,2022-07-05
S_003562,U_002385,Enterprise,2023-12-14,2024-10-09,canceled,2023-12-14
S_003563,U_002385,Basic,2024-10-30,,active,2024-10-30
S_003564,U_002386,Basic,2024-10-22,,active,2024-10-22
S_003565,U_002387,Basic,2024-10-31,,active,2024-10-31
S_003566,U_002388,Basic,2022-07-22,2023-10-15,canceled,2022-07-22
S_003567,U_002388,Pro,2023-11-11,2024-06-08,canceled,2023-11-11
S_003568,U_002389,Pro,2024-12-19,,active,2024-12-19
S_003569,U_002390,Pro,2023-08-01,2024-08-25,active,2023-08-01
S_003570,U_002391,Pro,2022-01-09,2022-03-10,canceled,2022-01-09
S_003571,U_002392,Basic,2024-10-29,,active,2024-10-29
S_003572,U_002392,Pro,2024-10-29,,active,2024-10-29
S_003573,U_002393,Basic,2023-01-15,2023-06-14,canceled,2023-01-15
S_003574,U_002393,Basic,2023-06-19,,active,2023-06-19
S_003575,U_002394,Basic,2023-01-06,2023-06-05,canceled,2023-01-06
S_003576,U_002395,Basic,2024-05-18,2024-09-15,canceled,2024-05-18
S_003577,U_002396,Pro,2023-04-12,2023-10-09,canceled,2023-04-12
S_003578,U_002397,Pro,2023-10-06,,active,2023-10-06
S_003579,U_002397,Pro,2023-10-06,,active,2023-10-06
S_003580,U_002398,Pro,2022-08-14,2024-05-05,canceled,2022-08-14
S_003581,U_002398,Basic,2024-05-10,,active,2024-05-10
S_003582,U_002399,Basic,2024-10-12,,active,2024-10-12
S_003583,U_002399,Enterprise,2024-10-12,,active,2024-10-12
S_003584,U_002400,Basic,2022-03-25,2023-01-19,canceled,2022-03-25
S_003585,U_002400,Basic,2023-01-25,2024-10-16,active,2023-01-25
S_003586,U_002401,Pro,2024-10-08,,active,2024-10-08
S_003587,U_002401,Basic,2024-10-08,,active,2024-10-08
S_003588,U_002402,Enterprise,2023-08-04,2023-12-02,active,2023-08-04
S_003589,U_002403,Basic,2023-10-01,,active,2023-10-01
S_003590,U_002404,Pro,2024-04-14,,active,2024-04-14
S_003591,U_002404,Basic,2024-04-14,,active,2024-04-14
S_003592,U_002405,Basic,2023-01-22,2023-03-23,canceled,2023-01-22
S_003593,U_002405,Pro,2023-04-05,,active,2023-04-05
S_003594,U_002406,Basic,2024-01-23,2024-09-19,canceled,2024-01-23
S_003595,U_002407,Basic,2024-10-03,2024-12-02,canceled,2024-10-03
S_003596,U_002407,Enterprise,2024-12-19,,active,2024-12-19
S_003597,U_002408,Basic,2024-06-16,,active,2024-06-16
S_003598,U_002408,Basic,2024-06-16,,active,2024-06-16
S_003599,U_002409,Basic,2022-09-02,2024-08-22,canceled,2022-09-02
S_003600,U_002409,Basic,2024-08-28,,active,2024-08-28
S_003601,U_002410,Pro,2024-03-31,,active,2024-03-31
S_003602,U_002411,Pro,2022-12-12,2023-06-10,active,2022-12-12
S_003603,U_002412,Basic,2023-02-12,2024-11-03,active,2023-02-12
S_003604,U_002413,Basic,2024-04-07,,active,2024-04-07
S_003605,U_002414,Basic,2024-05-19,,active,2024-05-19
S_003606,U_002415,Basic,2023-07-14,,active,2023-07-14
S_003607,U_002416,Enterprise,2024-09-01,,active,2024-09-01
S_003608,U_002416,Basic,2024-09-01,,active,2024-09-01
S_003609,U_002417,Basic,2024-09-19,,active,2024-09-19
S_003610,U_002418,Basic,2022-10-29,2024-02-21,canceled,2022-10-29
S_003611,U_002419,Basic,2022-09-08,2023-02-05,active,2022-09-08
S_003612,U_002420,Basic,2024-10-15,,active,2024-10-15
S_003613,U_002421,Basic,2022-03-02,2024-01-21,canceled,2022-03-02
S_003614,U_002422,Pro,2022-05-20,2023-05-15,canceled,2022-05-20
S_003615,U_002423,Pro,2023-01-02,2024-02-26,canceled,2023-01-02
S_003616,U_002423,Basic,2024-03-03,,active,2024-03-03
S_003617,U_002424,Basic,2023-11-01,2024-08-27,canceled,2023-11-01
S_003618,U_002425,Basic,2022-07-17,2024-02-07,canceled,2022-07-17
S_003619,U_002426,Basic,2024-10-05,,active,2024-10-05
S_003620,U_002426,Pro,2024-10-05,,active,2024-10-05
S_003621,U_002427,Enterprise,2023-08-25,2024-02-21,canceled,2023-08-25
S_003622,U_002428,Basic,2024-10-30,,active,2024-10-30
S_003623,U_002428,Basic,2024-10-30,,active,2024-10-30
S_003624,U_002429,Enterprise,2023-12-05,,active,2023-12-05
S_003625,U_002429,Basic,2023-12-05,,active,2023-12-05
S_003626,U_002430,Basic,2022-02-06,2023-02-01,canceled,2022-02-06
S_003627,U_002430,Pro,2023-03-02,2023-12-27,canceled,2023-03-02
S_003628,U_002431,Enterprise,2022-09-01,2023-07-28,canceled,2022-09-01
S_003629,U_002432,Basic,2023-10-07,2024-07-03,active,2023-10-07
S_003630,U_002432,Basic,2024-07-17,2024-09-15,canceled,2024-07-17
S_003631,U_002433,Basic,2024-07-30,,active,2024-07-30
S_003632,U_002433,Basic,2024-07-30,,active,2024-07-30
S_003633,U_002434,Enterprise,2022-12-29,2023-11-24,canceled,2022-12-29
S_003634,U_002435,Basic,2022-12-03,2024-06-25,active,2022-12-03
S_003635,U_002435,Basic,2024-07-02,,active,2024-07-02
S_003636,U_002436,Basic,2022-10-03,2023-09-28,canceled,2022-10-03
S_003637,U_002437,Pro,2024-09-25,,active,2024-09-25
S_003638,U_002438,Basic,2024-10-01,2024-11-30,canceled,2024-10-01
S_003639,U_002439,Enterprise,2024-08-20,,active,2024-08-20
S_003640,U_002439,Pro,2024-08-20,,active,2024-08-20
S_003641,U_002440,Basic,2022-11-17,2023-03-17,active,2022-11-17
S_003642,U_002441,Pro,2024-03-12,,active,2024-03-12
S_003643,U_002441,Pro,2024-03-12,,active,2024-03-12
S_003644,U_002442,Pro,2024-02-13,,active,2024-02-13
S_003645,U_002442,Basic,2024-02-13,2024-06-12,canceled,2024-02-13
S_003646,U_002443,Pro,2023-08-06,2024-08-30,canceled,2023-08-06
S_003647,U_002444,Pro,2022-02-27,2023-01-23,canceled,2022-02-27
S_003648,U_002445,Enterprise,2022-09-20,2023-03-19,canceled,2022-09-20
S_003649,U_002445,Pro,2023-04-01,2024-02-25,canceled,2023-04-01
S_003650,U_002446,Pro,2022-02-25,2023-04-21,canceled,2022-02-25
S_003651,U_002446,Basic,2023-04-29,2024-04-23,canceled,2023-04-29
S_003652,U_002447,Pro,2022-07-19,2023-08-13,canceled,2022-07-19
S_003653,U_002447,Basic,2023-08-26,2024-03-23,canceled,2023-08-26
S_003654,U_002448,Pro,2024-01-02,,active,2024-01-02
S_003655,U_002448,Pro,2024-01-02,2024-05-31,canceled,2024-01-02
S_003656,U_002449,Pro,2022-04-26,2023-11-17,canceled,2022-04-26
S_003657,U_002449,Basic,2023-12-08,2024-09-03,canceled,2023-12-08
S_003658,U_002450,Basic,2023-04-26,2024-01-21,canceled,2023-04-26
S_003659,U_002450,Pro,2024-02-13,,active,2024-02-13
S_003660,U_002451,Pro,2022-06-23,2023-12-15,canceled,2022-06-23
S_003661,U_002452,Basic,2022-08-23,2023-10-17,canceled,2022-08-23
S_003662,U_002452,Basic,2023-11-15,2024-04-13,active,2023-11-15
S_003663,U_002453,Basic,2022-02-10,2023-03-07,canceled,2022-02-10
S_003664,U_002454,Basic,2022-03-18,2022-10-14,canceled,2022-03-18
S_003665,U_002454,Basic,2022-10-19,2023-12-13,canceled,2022-10-19
S_003666,U_002455,Basic,2024-11-20,,active,2024-11-20
S_003667,U_002455,Basic,2024-11-20,,active,2024-11-20
S_003668,U_002456,Basic,2022-02-11,2022-05-12,canceled,2022-02-11
S_003669,U_002456,Enterprise,2022-05-18,2023-01-13,canceled,2022-05-18
S_003670,U_002457,Basic,2022-02-15,2022-12-12,canceled,2022-02-15
S_003671,U_002458,Basic,2024-03-10,,active,2024-03-10
S_003672,U_002459,Basic,2022-07-20,2024-07-09,canceled,2022-07-20
S_003673,U_002460,Pro,2023-02-26,2024-09-18,canceled,2023-02-26
S_003674,U_002460,Pro,2024-10-17,,active,2024-10-17
S_003675,U_002461,Pro,2024-10-26,,active,2024-10-26
S_003676,U_002461,Pro,2024-10-26,,active,2024-10-26
S_003677,U_002462,Pro,2023-09-06,2024-07-02,canceled,2023-09-06
S_003678,U_002463,Pro,2023-02-18,2024-12-09,canceled,2023-02-18
S_003679,U_002463,Basic,2024-12-30,,active,2024-12-30
S_003680,U_002464,Pro,2023-03-15,2023-07-13,canceled,2023-03-15
S_003681,U_002465,Basic,2022-04-08,2023-09-30,canceled,2022-04-08
S_003682,U_002465,Basic,2023-10-08,2024-05-05,canceled,2023-10-08
S_003683,U_002466,Basic,2024-04-03,2024-06-02,canceled,2024-04-03
S_003684,U_002466,Basic,2024-07-01,2024-09-29,canceled,2024-07-01
S_003685,U_002467,Enterprise,2022-07-08,2022-12-05,canceled,2022-07-08
S_003686,U_002468,Pro,2023-11-21,,active,2023-11-21
S_003687,U_002469,Basic,2024-12-23,,active,2024-12-23
S_003688,U_002470,Basic,2023-03-06,2024-07-28,canceled,2023-03-06
S_003689,U_002470,Basic,2024-08-19,,active,2024-08-19
S_003690,U_002471,Basic,2023-09-11,2024-12-04,canceled,2023-09-11
S_003691,U_002472,Basic,2024-06-05,,active,2024-06-05
S_003692,U_002473,Pro,2023-02-14,,active,2023-02-14
S_003693,U_002474,Pro,2023-05-30,2024-09-21,active,2023-05-30
S_003694,U_002474,Basic,2024-10-12,,active,2024-10-12
S_003695,U_002475,Pro,2024-07-17,,active,2024-07-17
S_003696,U_002475,Basic,2024-07-17,,active,2024-07-17
S_003697,U_002476,Pro,2022-02-08,2022-09-06,canceled,2022-02-08
S_003698,U_002477,Basic,2024-10-19,,active,2024-10-19
S_003699,U_002477,Pro,2024-10-19,,active,2024-10-19
S_003700,U_002478,Pro,2023-07-03,2024-04-28,canceled,2023-07-03
S_003701,U_002478,Basic,2024-05-18,,active,2024-05-18
S_003702,U_002479,Basic,2024-06-07,,active,2024-06-07
S_003703,U_002479,Pro,2024-06-07,,active,2024-06-07
S_003704,U_002480,Pro,2024-12-05,,active,2024-12-05
S_003705,U_002480,Basic,2024-12-05,,active,2024-12-05
S_003706,U_002481,Pro,2024-08-05,,active,2024-08-05
S_003707,U_002482,Basic,2022-11-05,2023-01-04,canceled,2022-11-05
S_003708,U_002483,Basic,2024-04-20,2024-07-19,active,2024-04-20
S_003709,U_002484,Pro,2023-02-21,2023-09-19,canceled,2023-02-21
S_003710,U_002484,Pro,2023-09-30,,active,2023-09-30
S_003711,U_002485,Pro,2023-08-11,2024-05-07,canceled,2023-08-11
S_003712,U_002486,Basic,2023-04-29,2024-01-24,canceled,2023-04-29
S_003713,U_002486,Enterprise,2024-02-07,,active,2024-02-07
S_003714,U_002487,Pro,2022-08-21,2023-08-16,active,2022-08-21
S_003715,U_002488,Basic,2022-02-26,2022-06-26,canceled,2022-02-26
S_003716,U_002489,Pro,2024-08-08,,active,2024-08-08
S_003717,U_002489,Basic,2024-08-08,,active,2024-08-08
S_003718,U_002490,Basic,2024-06-12,,active,2024-06-12
S_003719,U_002490,Basic,2024-06-12,,active,2024-06-12
S_003720,U_002491,Basic,2023-02-18,2024-09-10,canceled,2023-02-18
S_003721,U_002491,Basic,2024-09-15,,active,2024-09-15
S_003722,U_002492,Enterprise,2022-10-07,2023-12-31,canceled,2022-10-07
S_003723,U_002492,Basic,2024-01-09,,active,2024-01-09
S_003724,U_002493,Pro,2023-07-23,2023-12-20,canceled,2023-07-23
S_003725,U_002493,Basic,2024-01-01,2024-12-26,canceled,2024-01-01
S_003726,U_002494,Basic,2022-03-28,2022-07-26,active,2022-03-28
S_003727,U_002495,Pro,2022-04-24,2022-10-21,canceled,2022-04-24
S_003728,U_002495,Pro,2022-11-06,2024-03-30,canceled,2022-11-06
S_003729,U_002496,Basic,2023-09-03,2024-10-27,active,2023-09-03
S_003730,U_002496,Basic,2024-11-21,,active,2024-11-21
S_003731,U_002497,Basic,2024-01-15,,active,2024-01-15
S_003732,U_002497,Basic,2024-01-15,2024-12-10,canceled,2024-01-15
S_003733,U_002498,Pro,2022-10-15,2024-01-08,canceled,2022-10-15
S_003734,U_002498,Basic,2024-01-27,,active,2024-01-27
S_003735,U_002499,Basic,2024-10-21,2024-12-20,canceled,2024-10-21
S_003736,U_002500,Basic,2024-12-11,,active,2024-12-11
S_003737,U_002500,Pro,2024-12-11,,active,2024-12-11
S_003738,U_002501,Basic,2022-07-04,2024-04-24,canceled,2022-07-04
S_003739,U_002501,Pro,2024-05-14,2024-08-12,canceled,2024-05-14
S_003740,U_002502,Basic,2022-09-08,2023-06-05,canceled,2022-09-08
S_003741,U_002502,Basic,2023-07-04,2024-10-26,canceled,2023-07-04
S_003742,U_002503,Basic,2024-03-09,,active,2024-03-09
S_003743,U_002503,Pro,2024-03-09,,active,2024-03-09
S_003744,U_002504,Basic,2023-03-23,2023-10-19,canceled,2023-03-23
S_003745,U_002505,Pro,2022-12-25,2024-02-18,canceled,2022-12-25
S_003746,U_002505,Enterprise,2024-03-06,,active,2024-03-06
S_003747,U_002506,Basic,2024-06-19,,active,2024-06-19
S_003748,U_002507,Basic,2022-04-25,2023-07-19,canceled,2022-04-25
S_003749,U_002508,Pro,2024-02-07,,active,2024-02-07
S_003750,U_002508,Pro,2024-02-07,2024-08-05,canceled,2024-02-07
S_003751,U_002509,Enterprise,2024-05-17,,active,2024-05-17
S_003752,U_002510,Basic,2023-07-23,,active,2023-07-23
S_003753,U_002510,Basic,2023-07-23,,active,2023-07-23
S_003754,U_002511,Basic,2024-08-31,,active,2024-08-31
S_003755,U_002512,Pro,2022-02-13,2023-07-08,canceled,2022-02-13
S_003756,U_002512,Pro,2023-07-26,,active,2023-07-26
S_003757,U_002513,Pro,2022-04-22,2023-10-14,active,2022-04-22
S_003758,U_002514,Basic,2024-02-27,2024-11-23,canceled,2024-02-27
S_003759,U_002514,Basic,2024-12-20,,active,2024-12-20
S_003760,U_002515,Basic,2022-09-07,2023-10-02,canceled,2022-09-07
S_003761,U_002516,Basic,2024-06-25,,active,2024-06-25
S_003762,U_002517,Pro,2024-03-15,,active,2024-03-15
S_003763,U_002517,Basic,2024-03-15,,active,2024-03-15
S_003764,U_002518,Enterprise,2022-07-04,2022-09-02,canceled,2022-07-04
S_003765,U_002518,Pro,2022-09-28,2023-09-23,canceled,2022-09-28
S_003766,U_002519,Basic,2023-03-07,2024-06-29,canceled,2023-03-07
S_003767,U_002519,Basic,2024-07-14,,active,2024-07-14
S_003768,U_002520,Pro,2023-10-12,,active,2023-10-12
S_003769,U_002520,Pro,2023-10-12,2023-12-11,canceled,2023-10-12
S_003770,U_002521,Basic,2023-07-16,2024-02-11,canceled,2023-07-16
S_003771,U_002521,Pro,2024-02-28,2024-08-26,canceled,2024-02-28
S_003772,U_002522,Basic,2024-08-22,,active,2024-08-22
S_003773,U_002523,Enterprise,2024-05-15,2024-11-11,canceled,2024-05-15
S_003774,U_002524,Pro,2023-06-19,2024-07-13,canceled,2023-06-19
S_003775,U_002525,Pro,2023-12-22,,active,2023-12-22
S_003776,U_002525,Basic,2023-12-22,2024-07-19,canceled,2023-12-22
S_003777,U_002526,Pro,2023-11-01,,active,2023-11-01
S_003778,U_002527,Basic,2022-04-17,2023-02-11,active,2022-04-17
S_003779,U_002527,Basic,2023-02-28,2023-11-25,canceled,2023-02-28
S_003780,U_002528,Pro,2022-10-06,2024-05-28,canceled,2022-10-06
S_003781,U_002529,Basic,2023-02-14,2023-09-12,canceled,2023-02-14
S_003782,U_002530,Basic,2022-06-18,2023-04-14,canceled,2022-06-18
S_003783,U_002531,Basic,2023-05-27,2023-09-24,canceled,2023-05-27
S_003784,U_002531,Basic,2023-10-16,2024-02-13,canceled,2023-10-16
S_003785,U_002532,Enterprise,2024-04-20,2024-08-18,canceled,2024-04-20
S_003786,U_002533,Pro,2024-09-06,2024-12-05,active,2024-09-06
S_003787,U_002533,Basic,2024-12-31,,active,2024-12-31
S_003788,U_002534,Basic,2022-12-22,2023-08-19,canceled,2022-12-22
S_003789,U_002534,Basic,2023-09-07,2024-07-03,canceled,2023-09-07
S_003790,U_002535,Pro,2023-08-01,2024-11-23,canceled,2023-08-01
S_003791,U_002536,Basic,2024-04-28,,active,2024-04-28
S_003792,U_002536,Enterprise,2024-04-28,2024-06-27,canceled,2024-04-28
S_003793,U_002537,Pro,2024-03-16,,active,2024-03-16
S_003794,U_002538,Basic,2023-04-05,2024-04-29,canceled,2023-04-05
S_003795,U_002538,Pro,2024-05-23,,active,2024-05-23
S_003796,U_002539,Basic,2023-04-14,,active,2023-04-14
S_003797,U_002539,Basic,2023-04-14,,active,2023-04-14
S_003798,U_002540,Basic,2023-02-11,,active,2023-02-11
S_003799,U_002541,Enterprise,2022-04-12,2023-09-04,canceled,2022-04-12
S_003800,U_002542,Pro,2024-05-28,2024-10-25,active,2024-05-28
S_003801,U_002543,Pro,2022-11-02,2023-09-28,active,2022-11-02
S_003802,U_002543,Pro,2023-10-21,2024-01-19,canceled,2023-10-21
S_003803,U_002544,Basic,2022-12-15,2024-10-05,canceled,2022-12-15
S_003804,U_002544,Basic,2024-10-15,,active,2024-10-15
S_003805,U_002545,Basic,2022-01-29,2022-09-26,canceled,2022-01-29
S_003806,U_002545,Pro,2022-10-09,2024-07-30,canceled,2022-10-09
S_003807,U_002546,Pro,2024-07-18,,active,2024-07-18
S_003808,U_002546,Pro,2024-07-18,,active,2024-07-18
S_003809,U_002547,Pro,2023-04-05,2024-06-28,canceled,2023-04-05
S_003810,U_002547,Pro,2024-07-14,2024-09-12,canceled,2024-07-14
S_003811,U_002548,Pro,2023-06-30,2023-11-27,canceled,2023-06-30
S_003812,U_002549,Basic,2024-02-22,2024-06-21,active,2024-02-22
S_003813,U_002550,Pro,2023-02-28,2023-11-25,canceled,2023-02-28
S_003814,U_002550,Basic,2023-12-08,,active,2023-12-08
S_003815,U_002551,Basic,2023-08-03,2024-02-29,active,2023-08-03
S_003816,U_002552,Basic,2023-01-05,2023-08-03,canceled,2023-01-05
S_003817,U_002553,Basic,2022-02-28,2022-05-29,canceled,2022-02-28
S_003818,U_002554,Basic,2023-04-28,2023-07-27,canceled,2023-04-28
S_003819,U_002554,Basic,2023-08-24,2024-08-18,canceled,2023-08-24
S_003820,U_002555,Basic,2023-05-24,2024-07-17,canceled,2023-05-24
S_003821,U_002556,Pro,2024-07-27,,active,2024-07-27
S_003822,U_002556,Pro,2024-07-27,,active,2024-07-27
S_003823,U_002557,Pro,2024-08-18,,active,2024-08-18
S_003824,U_002558,Basic,2024-03-25,2024-10-21,canceled,2024-03-25
S_003825,U_002559,Pro,2024-05-16,2024-07-15,canceled,2024-05-16
S_003826,U_002560,Basic,2022-05-30,2023-03-26,canceled,2022-05-30
S_003827,U_002561,Pro,2022-05-01,2022-07-30,canceled,2022-05-01
S_003828,U_002562,Basic,2023-04-26,,active,2023-04-26
S_003829,U_002562,Pro,2023-04-26,2023-10-23,active,2023-04-26
S_003830,U_002563,Basic,2022-04-04,2023-08-27,canceled,2022-04-04
S_003831,U_002564,Basic,2024-10-30,,active,2024-10-30
S_003832,U_002564,Basic,2024-10-30,,active,2024-10-30
S_003833,U_002565,Enterprise,2023-09-12,2024-11-05,canceled,2023-09-12
S_003834,U_002566,Pro,2022-09-28,2024-05-20,canceled,2022-09-28
S_003835,U_002566,Basic,2024-06-08,2024-11-05,canceled,2024-06-08
S_003836,U_002567,Basic,2023-01-03,2024-12-23,canceled,2023-01-03
S_003837,U_002567,Basic,2025-01-12,,active,2025-01-12
S_003838,U_002568,Enterprise,2024-10-28,,active,2024-10-28
S_003839,U_002569,Basic,2024-08-16,,active,2024-08-16
S_003840,U_002569,Pro,2024-08-16,,active,2024-08-16
S_003841,U_002570,Basic,2023-10-12,2024-03-10,active,2023-10-12
S_003842,U_002570,Pro,2024-03-19,,active,2024-03-19
S_003843,U_002571,Basic,2022-10-18,2023-07-15,canceled,2022-10-18
S_003844,U_002571,Basic,2023-08-07,,active,2023-08-07
S_003845,U_002572,Basic,2023-10-04,2024-04-01,canceled,2023-10-04
S_003846,U_002572,Basic,2024-04-12,2024-09-09,canceled,2024-04-12
S_003847,U_002573,Pro,2024-10-19,,active,2024-10-19
S_003848,U_002574,Basic,2024-05-30,,active,2024-05-30
S_003849,U_002575,Pro,2023-06-25,2023-12-22,canceled,2023-06-25
S_003850,U_002576,Basic,2024-06-11,,active,2024-06-11
S_003851,U_002577,Basic,2024-10-03,,active,2024-10-03
S_003852,U_002578,Enterprise,2024-06-20,,active,2024-06-20
S_003853,U_002578,Pro,2024-06-20,,active,2024-06-20
S_003854,U_002579,Pro,2022-11-01,2023-04-30,canceled,2022-11-01
S_003855,U_002579,Basic,2023-05-28,2023-11-24,canceled,2023-05-28
S_003856,U_002580,Pro,2023-01-11,2023-11-07,canceled,2023-01-11
S_003857,U_002581,Pro,2023-06-17,,active,2023-06-17
S_003858,U_002581,Pro,2023-06-17,,active,2023-06-17
S_003859,U_002582,Pro,2024-06-12,2024-08-11,canceled,2024-06-12
S_003860,U_002583,Basic,2022-03-25,2023-06-18,canceled,2022-03-25
S_003861,U_002583,Pro,2023-07-05,2024-03-01,active,2023-07-05
S_003862,U_002584,Basic,2024-09-20,,active,2024-09-20
S_003863,U_002585,Basic,2022-08-19,2023-09-13,active,2022-08-19
S_003864,U_002585,Basic,2023-09-19,,active,2023-09-19
S_003865,U_002586,Enterprise,2023-12-17,2024-10-12,canceled,2023-12-17
S_003866,U_002586,Basic,2024-11-02,,active,2024-11-02
S_003867,U_002587,Pro,2023-08-05,,active,2023-08-05
S_003868,U_002587,Basic,2023-08-05,,active,2023-08-05
S_003869,U_002588,Enterprise,2024-11-07,,active,2024-11-07
S_003870,U_002589,Pro,2023-03-11,2024-08-02,canceled,2023-03-11
S_003871,U_002589,Basic,2024-09-01,,active,2024-09-01
S_003872,U_002590,Basic,2024-12-13,,active,2024-12-13
S_003873,U_002590,Pro,2024-12-13,,active,2024-12-13
S_003874,U_002591,Basic,2024-05-02,2024-12-28,active,2024-05-02
S_003875,U_002591,Pro,2025-01-22,,active,2025-01-22
S_003876,U_002592,Pro,2024-10-17,,active,2024-10-17
S_003877,U_002593,Basic,2022-02-23,2022-09-21,canceled,2022-02-23
S_003878,U_002594,Pro,2024-03-18,,active,2024-03-18
S_003879,U_002595,Basic,2022-08-06,2024-06-26,active,2022-08-06
S_003880,U_002596,Pro,2022-03-01,2023-01-25,canceled,2022-03-01
S_003881,U_002597,Basic,2024-09-09,,active,2024-09-09
S_003882,U_002597,Pro,2024-09-09,,active,2024-09-09
S_003883,U_002598,Basic,2022-01-12,2022-08-10,canceled,2022-01-12
S_003884,U_002599,Basic,2024-07-16,,active,2024-07-16
S_003885,U_002599,Basic,2024-07-16,,active,2024-07-16
S_003886,U_002600,Pro,2022-09-22,2024-06-13,canceled,2022-09-22
S_003887,U_002601,Basic,2023-08-03,,active,2023-08-03
S_003888,U_002601,Basic,2023-08-03,2024-01-30,canceled,2023-08-03
S_003889,U_002602,Enterprise,2022-05-25,2023-05-20,active,2022-05-25
S_003890,U_002602,Enterprise,2023-05-26,2024-06-19,canceled,2023-05-26
S_003891,U_002603,Basic,2024-02-21,,active,2024-02-21
S_003892,U_002604,Basic,2023-06-07,2024-03-03,canceled,2023-06-07
S_003893,U_002605,Basic,2024-03-27,2024-12-22,canceled,2024-03-27
S_003894,U_002606,Basic,2023-03-03,2024-01-27,active,2023-03-03
S_003895,U_002607,Enterprise,2024-04-04,2024-12-30,canceled,2024-04-04
S_003896,U_002608,Basic,2022-09-04,2022-11-03,active,2022-09-04
S_003897,U_002609,Basic,2024-06-04,2024-09-02,canceled,2024-06-04
S_003898,U_002609,Basic,2024-09-15,,active,2024-09-15
S_003899,U_002610,Pro,2022-09-26,2022-12-25,canceled,2022-09-26
S_003900,U_002610,Pro,2023-01-12,2024-03-07,canceled,2023-01-12
S_003901,U_002611,Basic,2024-01-23,,active,2024-01-23
S_003902,U_002611,Basic,2024-01-23,,active,2024-01-23
S_003903,U_002612,Basic,2024-09-29,,active,2024-09-29
S_003904,U_002613,Basic,2024-09-02,,active,2024-09-02
S_003905,U_002614,Pro,2024-05-16,,active,2024-05-16
S_003906,U_002615,Basic,2024-01-25,2024-09-21,canceled,2024-01-25
S_003907,U_002616,Pro,2024-06-08,,active,2024-06-08
S_003908,U_002617,Basic,2022-03-24,2022-07-22,active,2022-03-24
S_003909,U_002617,Basic,2022-08-05,2023-04-02,canceled,2022-08-05
S_003910,U_002618,Basic,2024-08-07,,active,2024-08-07
S_003911,U_002618,Basic,2024-08-07,,active,2024-08-07
S_003912,U_002619,Basic,2024-10-11,,active,2024-10-11
S_003913,U_002619,Pro,2024-10-11,,active,2024-10-11
S_003914,U_002620,Basic,2022-06-21,2023-09-14,active,2022-06-21
S_003915,U_002620,Basic,2023-10-13,,active,2023-10-13
