payment_id,subscription_id,user_id,payment_date,amount,currency,payment_status,payment_method,invoice_period_start,invoice_period_end
P_038743,S_004168,U_002783,2023-09-25,350.0,ZAR,paid,eft,2023-09-25,2023-10-25
P_038744,S_004168,U_002783,2023-10-25,350.0,ZAR,paid,eft,2023-10-25,2023-11-24
P_038745,S_004168,U_002783,2023-11-24,350.0,ZAR,paid,card,2023-11-24,2023-12-24
P_038746,S_004169,U_002783,2024-01-01,150.0,ZAR,paid,card,2024-01-01,2024-01-31
P_038747,S_004169,U_002783,2024-01-31,0.0,ZAR,failed,eft,2024-01-31,2024-03-01
P_038748,S_004169,U_002783,2024-03-01,150.0,ZAR,paid,paypal,2024-03-01,2024-03-31
P_038749,S_004169,U_002783,2024-03-31,0.0,ZAR,refunded,paypal,2024-03-31,2024-04-30
P_038750,S_004169,U_002783,2024-04-30,150.0,ZAR,paid,eft,2024-04-30,2024-05-30
P_038751,S_004169,U_002783,2024-05-30,150.0,ZAR,paid,paypal,2024-05-30,2024-06-29
P_038752,S_004169,U_002783,2024-06-29,150.0,ZAR,paid,paypal,2024-06-29,2024-07-29
P_038753,S_004169,U_002783,2024-07-29,150.0,ZAR,paid,eft,2024-07-29,2024-08-28
P_038754,S_004170,U_002784,2023-11-28,900.0,ZAR,paid,eft,2023-11-28,2023-12-28
P_038755,S_004170,U_002784,2023-12-28,900.0,ZAR,paid,paypal,2023-12-28,2024-01-27
P_038756,S_004170,U_002784,2024-01-27,0.0,ZAR,failed,paypal,2024-01-27,2024-02-26
P_038757,S_004171,U_002785,2024-04-29,0.0,ZAR,failed,eft,2024-04-29,2024-05-29
P_038758,S_004171,U_002785,2024-05-29,150.0,ZAR,paid,paypal,2024-05-29,2024-06-28
P_038759,S_004171,U_002785,2024-06-28,150.0,ZAR,paid,paypal,2024-06-28,2024-07-28
P_038760,S_004171,U_002785,2024-07-28,150.0,ZAR,paid,card,2024-07-28,2024-08-27
P_038761,S_004171,U_002785,2024-08-27,150.0,ZAR,paid,card,2024-08-27,2024-09-26
P_038762,S_004171,U_002785,2024-09-26,150.0,ZAR,paid,paypal,2024-09-26,2024-10-26
P_038763,S_004172,U_002786,2023-10-12,150.0,ZAR,paid,eft,2023-10-12,2023-11-11
P_038764,S_004172,U_002786,2023-11-11,150.0,ZAR,paid,eft,2023-11-11,2023-12-11
P_038765,S_004172,U_002786,2023-12-11,150.0,ZAR,paid,card,2023-12-11,2024-01-10
P_038766,S_004172,U_002786,2024-01-10,150.0,ZAR,paid,paypal,2024-01-10,2024-02-09
P_038767,S_004172,U_002786,2024-02-09,150.0,ZAR,paid,eft,2024-02-09,2024-03-10
P_038768,S_004172,U_002786,2024-03-10,150.0,ZAR,paid,card,2024-03-10,2024-04-09
P_038769,S_004172,U_002786,2024-04-09,150.0,ZAR,paid,card,2024-04-09,2024-05-09
P_038770,S_004172,U_002786,2024-05-09,150.0,ZAR,paid,eft,2024-05-09,2024-06-08
P_038771,S_004173,U_002786,2024-06-27,350.0,ZAR,paid,paypal,2024-06-27,2024-07-27
P_038772,S_004173,U_002786,2024-07-27,350.0,ZAR,paid,card,2024-07-27,2024-08-26
P_038773,S_004173,U_002786,2024-08-26,0.0,ZAR,failed,card,2024-08-26,2024-09-25
P_038774,S_004173,U_002786,2024-09-25,350.0,ZAR,paid,paypal,2024-09-25,2024-10-25
P_038775,S_004173,U_002786,2024-10-25,350.0,ZAR,paid,paypal,2024-10-25,2024-11-24
P_038776,S_004173,U_002786,2024-11-24,350.0,ZAR,paid,paypal,2024-11-24,2024-12-24
P_038777,S_004173,U_002786,2024-12-24,350.0,ZAR,paid,card,2024-12-24,2025-01-23
P_038778,S_004174,U_002787,2022-07-06,350.0,ZAR,paid,card,2022-07-06,2022-08-05
P_038779,S_004174,U_002787,2022-08-05,350.0,ZAR,paid,card,2022-08-05,2022-09-04
P_038780,S_004174,U_002787,2022-09-04,350.0,ZAR,paid,card,2022-09-04,2022-10-04
P_038781,S_004174,U_002787,2022-10-04,350.0,ZAR,paid,paypal,2022-10-04,2022-11-03
P_038782,S_004174,U_002787,2022-11-03,350.0,ZAR,paid,eft,2022-11-03,2022-12-03
P_038783,S_004174,U_002787,2022-12-03,350.0,ZAR,paid,paypal,2022-12-03,2023-01-02
P_038784,S_004174,U_002787,2023-01-02,350.0,ZAR,paid,eft,2023-01-02,2023-02-01
P_038785,S_004174,U_002787,2023-02-01,350.0,ZAR,paid,card,2023-02-01,2023-03-03
P_038786,S_004174,U_002787,2023-03-03,350.0,ZAR,paid,eft,2023-03-03,2023-04-02
P_038787,S_004174,U_002787,2023-04-02,0.0,ZAR,refunded,paypal,2023-04-02,2023-05-02
P_038788,S_004174,U_002787,2023-05-02,350.0,ZAR,paid,eft,2023-05-02,2023-06-01
P_038789,S_004174,U_002787,2023-06-01,350.0,ZAR,paid,eft,2023-06-01,2023-07-01
P_038790,S_004174,U_002787,2023-07-01,350.0,ZAR,paid,card,2023-07-01,2023-07-31
P_038791,S_004175,U_002787,2023-08-08,0.0,ZAR,failed,eft,2023-08-08,2023-09-07
P_038792,S_004175,U_002787,2023-09-07,0.0,ZAR,failed,card,2023-09-07,2023-10-07
P_038793,S_004175,U_002787,2023-10-07,150.0,ZAR,paid,card,2023-10-07,2023-11-06
P_038794,S_004175,U_002787,2023-11-06,150.0,ZAR,paid,eft,2023-11-06,2023-12-06
P_038795,S_004175,U_002787,2023-12-06,150.0,ZAR,paid,eft,2023-12-06,2024-01-05
P_038796,S_004175,U_002787,2024-01-05,150.0,ZAR,paid,paypal,2024-01-05,2024-02-04
P_038797,S_004175,U_002787,2024-02-04,150.0,ZAR,paid,paypal,2024-02-04,2024-03-05
P_038798,S_004176,U_002788,2022-12-11,350.0,ZAR,paid,eft,2022-12-11,2023-01-10
P_038799,S_004176,U_002788,2023-01-10,350.0,ZAR,paid,card,2023-01-10,2023-02-09
P_038800,S_004176,U_002788,2023-02-09,0.0,ZAR,refunded,eft,2023-02-09,2023-03-11
P_038801,S_004176,U_002788,2023-03-11,0.0,ZAR,failed,card,2023-03-11,2023-04-10
P_038802,S_004176,U_002788,2023-04-10,350.0,ZAR,paid,eft,2023-04-10,2023-05-10
P_038803,S_004176,U_002788,2023-05-10,350.0,ZAR,paid,eft,2023-05-10,2023-06-09
P_038804,S_004176,U_002788,2023-06-09,350.0,ZAR,paid,card,2023-06-09,2023-07-09
P_038805,S_004176,U_002788,2023-07-09,350.0,ZAR,paid,paypal,2023-07-09,2023-08-08
P_038806,S_004176,U_002788,2023-08-08,350.0,ZAR,paid,eft,2023-08-08,2023-09-07
P_038807,S_004176,U_002788,2023-09-07,350.0,ZAR,paid,card,2023-09-07,2023-10-07
P_038808,S_004176,U_002788,2023-10-07,350.0,ZAR,paid,paypal,2023-10-07,2023-11-06
P_038809,S_004176,U_002788,2023-11-06,350.0,ZAR,paid,eft,2023-11-06,2023-12-06
P_038810,S_004176,U_002788,2023-12-06,350.0,ZAR,paid,card,2023-12-06,2024-01-05
P_038811,S_004176,U_002788,2024-01-05,350.0,ZAR,paid,eft,2024-01-05,2024-02-04
P_038812,S_004176,U_002788,2024-02-04,350.0,ZAR,paid,paypal,2024-02-04,2024-03-05
P_038813,S_004176,U_002788,2024-03-05,350.0,ZAR,paid,paypal,2024-03-05,2024-04-04
P_038814,S_004176,U_002788,2024-04-04,350.0,ZAR,paid,paypal,2024-04-04,2024-05-04
P_038815,S_004176,U_002788,2024-05-04,350.0,ZAR,paid,paypal,2024-05-04,2024-06-03
P_038816,S_004176,U_002788,2024-06-03,350.0,ZAR,paid,card,2024-06-03,2024-07-03
P_038817,S_004177,U_002789,2023-01-10,150.0,ZAR,paid,eft,2023-01-10,2023-02-09
P_038818,S_004177,U_002789,2023-02-09,150.0,ZAR,paid,paypal,2023-02-09,2023-03-11
P_038819,S_004177,U_002789,2023-03-11,150.0,ZAR,paid,card,2023-03-11,2023-04-10
P_038820,S_004177,U_002789,2023-04-10,150.0,ZAR,paid,card,2023-04-10,2023-05-10
P_038821,S_004177,U_002789,2023-05-10,0.0,ZAR,refunded,card,2023-05-10,2023-06-09
P_038822,S_004177,U_002789,2023-06-09,150.0,ZAR,paid,card,2023-06-09,2023-07-09
P_038823,S_004177,U_002789,2023-07-09,150.0,ZAR,paid,paypal,2023-07-09,2023-08-08
P_038824,S_004177,U_002789,2023-08-08,150.0,ZAR,paid,eft,2023-08-08,2023-09-07
P_038825,S_004177,U_002789,2023-09-07,150.0,ZAR,paid,eft,2023-09-07,2023-10-07
P_038826,S_004177,U_002789,2023-10-07,150.0,ZAR,paid,card,2023-10-07,2023-11-06
P_038827,S_004177,U_002789,2023-11-06,150.0,ZAR,paid,card,2023-11-06,2023-12-06
P_038828,S_004177,U_002789,2023-12-06,150.0,ZAR,paid,paypal,2023-12-06,2024-01-05
P_038829,S_004177,U_002789,2024-01-05,150.0,ZAR,paid,paypal,2024-01-05,2024-02-04
P_038830,S_004177,U_002789,2024-02-04,150.0,ZAR,paid,paypal,2024-02-04,2024-03-05
P_038831,S_004177,U_002789,2024-03-05,150.0,ZAR,paid,card,2024-03-05,2024-04-04
P_038832,S_004177,U_002789,2024-04-04,150.0,ZAR,paid,card,2024-04-04,2024-05-04
P_038833,S_004177,U_002789,2024-05-04,150.0,ZAR,paid,eft,2024-05-04,2024-06-03
P_038834,S_004178,U_002789,2024-06-29,150.0,ZAR,paid,paypal,2024-06-29,2024-07-29
P_038835,S_004178,U_002789,2024-07-29,0.0,ZAR,refunded,eft,2024-07-29,2024-08-28
P_038836,S_004178,U_002789,2024-08-28,150.0,ZAR,paid,card,2024-08-28,2024-09-27
P_038837,S_004178,U_002789,2024-09-27,150.0,ZAR,paid,eft,2024-09-27,2024-10-27
P_038838,S_004178,U_002789,2024-10-27,150.0,ZAR,paid,eft,2024-10-27,2024-11-26
P_038839,S_004178,U_002789,2024-11-26,150.0,ZAR,paid,card,2024-11-26,2024-12-26
P_038840,S_004178,U_002789,2024-12-26,150.0,ZAR,paid,paypal,2024-12-26,2025-01-25
P_038841,S_004179,U_002790,2022-11-12,150.0,ZAR,paid,card,2022-11-12,2022-12-12
P_038842,S_004179,U_002790,2022-12-12,150.0,ZAR,paid,eft,2022-12-12,2023-01-11
P_038843,S_004179,U_002790,2023-01-11,150.0,ZAR,paid,paypal,2023-01-11,2023-02-10
P_038844,S_004179,U_002790,2023-02-10,150.0,ZAR,paid,paypal,2023-02-10,2023-03-12
P_038845,S_004179,U_002790,2023-03-12,150.0,ZAR,paid,eft,2023-03-12,2023-04-11
P_038846,S_004179,U_002790,2023-04-11,150.0,ZAR,paid,eft,2023-04-11,2023-05-11
P_038847,S_004179,U_002790,2023-05-11,150.0,ZAR,paid,eft,2023-05-11,2023-06-10
P_038848,S_004179,U_002790,2023-06-10,150.0,ZAR,paid,paypal,2023-06-10,2023-07-10
P_038849,S_004179,U_002790,2023-07-10,150.0,ZAR,paid,card,2023-07-10,2023-08-09
P_038850,S_004179,U_002790,2023-08-09,150.0,ZAR,paid,card,2023-08-09,2023-09-08
P_038851,S_004179,U_002790,2023-09-08,0.0,ZAR,refunded,paypal,2023-09-08,2023-10-08
P_038852,S_004180,U_002791,2022-12-13,350.0,ZAR,paid,paypal,2022-12-13,2023-01-12
P_038853,S_004180,U_002791,2023-01-12,350.0,ZAR,paid,card,2023-01-12,2023-02-11
P_038854,S_004180,U_002791,2023-02-11,350.0,ZAR,paid,card,2023-02-11,2023-03-13
P_038855,S_004180,U_002791,2023-03-13,350.0,ZAR,paid,card,2023-03-13,2023-04-12
P_038856,S_004180,U_002791,2023-04-12,350.0,ZAR,paid,card,2023-04-12,2023-05-12
P_038857,S_004180,U_002791,2023-05-12,350.0,ZAR,paid,paypal,2023-05-12,2023-06-11
P_038858,S_004180,U_002791,2023-06-11,350.0,ZAR,paid,eft,2023-06-11,2023-07-11
P_038859,S_004180,U_002791,2023-07-11,350.0,ZAR,paid,card,2023-07-11,2023-08-10
P_038860,S_004180,U_002791,2023-08-10,350.0,ZAR,paid,paypal,2023-08-10,2023-09-09
P_038861,S_004180,U_002791,2023-09-09,350.0,ZAR,paid,card,2023-09-09,2023-10-09
P_038862,S_004180,U_002791,2023-10-09,350.0,ZAR,paid,paypal,2023-10-09,2023-11-08
P_038863,S_004180,U_002791,2023-11-08,350.0,ZAR,paid,paypal,2023-11-08,2023-12-08
P_038864,S_004181,U_002791,2023-12-15,0.0,ZAR,refunded,card,2023-12-15,2024-01-14
P_038865,S_004181,U_002791,2024-01-14,0.0,ZAR,failed,paypal,2024-01-14,2024-02-13
P_038866,S_004182,U_002792,2023-10-29,150.0,ZAR,paid,card,2023-10-29,2023-11-28
P_038867,S_004182,U_002792,2023-11-28,150.0,ZAR,paid,eft,2023-11-28,2023-12-28
P_038868,S_004182,U_002792,2023-12-28,150.0,ZAR,paid,paypal,2023-12-28,2024-01-27
P_038869,S_004182,U_002792,2024-01-27,150.0,ZAR,paid,paypal,2024-01-27,2024-02-26
P_038870,S_004182,U_002792,2024-02-26,150.0,ZAR,paid,paypal,2024-02-26,2024-03-27
P_038871,S_004182,U_002792,2024-03-27,150.0,ZAR,paid,card,2024-03-27,2024-04-26
P_038872,S_004182,U_002792,2024-04-26,150.0,ZAR,paid,paypal,2024-04-26,2024-05-26
P_038873,S_004182,U_002792,2024-05-26,0.0,ZAR,refunded,eft,2024-05-26,2024-06-25
P_038874,S_004182,U_002792,2024-06-25,0.0,ZAR,refunded,eft,2024-06-25,2024-07-25
P_038875,S_004182,U_002792,2024-07-25,150.0,ZAR,paid,paypal,2024-07-25,2024-08-24
P_038876,S_004182,U_002792,2024-08-24,0.0,ZAR,failed,paypal,2024-08-24,2024-09-23
P_038877,S_004182,U_002792,2024-09-23,150.0,ZAR,paid,eft,2024-09-23,2024-10-23
P_038878,S_004182,U_002792,2024-10-23,150.0,ZAR,paid,card,2024-10-23,2024-11-22
P_038879,S_004183,U_002792,2024-12-06,350.0,ZAR,paid,eft,2024-12-06,2025-01-05
P_038880,S_004184,U_002793,2022-04-30,150.0,ZAR,paid,card,2022-04-30,2022-05-30
P_038881,S_004184,U_002793,2022-05-30,150.0,ZAR,paid,eft,2022-05-30,2022-06-29
P_038882,S_004184,U_002793,2022-06-29,150.0,ZAR,paid,paypal,2022-06-29,2022-07-29
P_038883,S_004184,U_002793,2022-07-29,150.0,ZAR,paid,card,2022-07-29,2022-08-28
P_038884,S_004184,U_002793,2022-08-28,150.0,ZAR,paid,eft,2022-08-28,2022-09-27
P_038885,S_004184,U_002793,2022-09-27,150.0,ZAR,paid,card,2022-09-27,2022-10-27
P_038886,S_004184,U_002793,2022-10-27,150.0,ZAR,paid,paypal,2022-10-27,2022-11-26
P_038887,S_004184,U_002793,2022-11-26,0.0,ZAR,failed,paypal,2022-11-26,2022-12-26
P_038888,S_004184,U_002793,2022-12-26,150.0,ZAR,paid,paypal,2022-12-26,2023-01-25
P_038889,S_004184,U_002793,2023-01-25,150.0,ZAR,paid,card,2023-01-25,2023-02-24
P_038890,S_004184,U_002793,2023-02-24,150.0,ZAR,paid,paypal,2023-02-24,2023-03-26
P_038891,S_004184,U_002793,2023-03-26,150.0,ZAR,paid,card,2023-03-26,2023-04-25
P_038892,S_004184,U_002793,2023-04-25,0.0,ZAR,failed,eft,2023-04-25,2023-05-25
P_038893,S_004184,U_002793,2023-05-25,150.0,ZAR,paid,paypal,2023-05-25,2023-06-24
P_038894,S_004185,U_002793,2023-07-04,0.0,ZAR,failed,paypal,2023-07-04,2023-08-03
P_038895,S_004185,U_002793,2023-08-03,150.0,ZAR,paid,card,2023-08-03,2023-09-02
P_038896,S_004185,U_002793,2023-09-02,150.0,ZAR,paid,card,2023-09-02,2023-10-02
P_038897,S_004185,U_002793,2023-10-02,150.0,ZAR,paid,paypal,2023-10-02,2023-11-01
P_038898,S_004185,U_002793,2023-11-01,150.0,ZAR,paid,paypal,2023-11-01,2023-12-01
P_038899,S_004185,U_002793,2023-12-01,150.0,ZAR,paid,paypal,2023-12-01,2023-12-31
P_038900,S_004185,U_002793,2023-12-31,150.0,ZAR,paid,paypal,2023-12-31,2024-01-30
P_038901,S_004185,U_002793,2024-01-30,150.0,ZAR,paid,eft,2024-01-30,2024-02-29
P_038902,S_004185,U_002793,2024-02-29,150.0,ZAR,paid,eft,2024-02-29,2024-03-30
P_038903,S_004185,U_002793,2024-03-30,150.0,ZAR,paid,card,2024-03-30,2024-04-29
P_038904,S_004185,U_002793,2024-04-29,150.0,ZAR,paid,card,2024-04-29,2024-05-29
P_038905,S_004185,U_002793,2024-05-29,150.0,ZAR,paid,card,2024-05-29,2024-06-28
P_038906,S_004185,U_002793,2024-06-28,150.0,ZAR,paid,paypal,2024-06-28,2024-07-28
P_038907,S_004185,U_002793,2024-07-28,150.0,ZAR,paid,paypal,2024-07-28,2024-08-27
P_038908,S_004185,U_002793,2024-08-27,0.0,ZAR,failed,card,2024-08-27,2024-09-26
P_038909,S_004185,U_002793,2024-09-26,150.0,ZAR,paid,card,2024-09-26,2024-10-26
P_038910,S_004185,U_002793,2024-10-26,150.0,ZAR,paid,paypal,2024-10-26,2024-11-25
P_038911,S_004185,U_002793,2024-11-25,150.0,ZAR,paid,paypal,2024-11-25,2024-12-25
P_038912,S_004185,U_002793,2024-12-25,150.0,ZAR,paid,card,2024-12-25,2025-01-24
P_038913,S_004186,U_002794,2022-07-22,150.0,ZAR,paid,paypal,2022-07-22,2022-08-21
P_038914,S_004186,U_002794,2022-08-21,150.0,ZAR,paid,eft,2022-08-21,2022-09-20
P_038915,S_004186,U_002794,2022-09-20,150.0,ZAR,paid,paypal,2022-09-20,2022-10-20
P_038916,S_004186,U_002794,2022-10-20,150.0,ZAR,paid,eft,2022-10-20,2022-11-19
P_038917,S_004186,U_002794,2022-11-19,150.0,ZAR,paid,paypal,2022-11-19,2022-12-19
P_038918,S_004186,U_002794,2022-12-19,150.0,ZAR,paid,card,2022-12-19,2023-01-18
P_038919,S_004186,U_002794,2023-01-18,150.0,ZAR,paid,eft,2023-01-18,2023-02-17
P_038920,S_004186,U_002794,2023-02-17,150.0,ZAR,paid,eft,2023-02-17,2023-03-19
P_038921,S_004186,U_002794,2023-03-19,150.0,ZAR,paid,eft,2023-03-19,2023-04-18
P_038922,S_004186,U_002794,2023-04-18,150.0,ZAR,paid,eft,2023-04-18,2023-05-18
P_038923,S_004186,U_002794,2023-05-18,150.0,ZAR,paid,card,2023-05-18,2023-06-17
P_038924,S_004186,U_002794,2023-06-17,150.0,ZAR,paid,eft,2023-06-17,2023-07-17
P_038925,S_004186,U_002794,2023-07-17,150.0,ZAR,paid,eft,2023-07-17,2023-08-16
P_038926,S_004186,U_002794,2023-08-16,150.0,ZAR,paid,eft,2023-08-16,2023-09-15
P_038927,S_004186,U_002794,2023-09-15,150.0,ZAR,paid,card,2023-09-15,2023-10-15
P_038928,S_004186,U_002794,2023-10-15,150.0,ZAR,paid,card,2023-10-15,2023-11-14
P_038929,S_004186,U_002794,2023-11-14,150.0,ZAR,paid,eft,2023-11-14,2023-12-14
P_038930,S_004187,U_002794,2023-12-20,150.0,ZAR,paid,paypal,2023-12-20,2024-01-19
P_038931,S_004187,U_002794,2024-01-19,150.0,ZAR,paid,card,2024-01-19,2024-02-18
P_038932,S_004187,U_002794,2024-02-18,0.0,ZAR,failed,paypal,2024-02-18,2024-03-19
P_038933,S_004187,U_002794,2024-03-19,150.0,ZAR,paid,card,2024-03-19,2024-04-18
P_038934,S_004187,U_002794,2024-04-18,150.0,ZAR,paid,card,2024-04-18,2024-05-18
P_038935,S_004187,U_002794,2024-05-18,150.0,ZAR,paid,card,2024-05-18,2024-06-17
P_038936,S_004187,U_002794,2024-06-17,150.0,ZAR,paid,card,2024-06-17,2024-07-17
P_038937,S_004187,U_002794,2024-07-17,150.0,ZAR,paid,paypal,2024-07-17,2024-08-16
P_038938,S_004187,U_002794,2024-08-16,0.0,ZAR,refunded,eft,2024-08-16,2024-09-15
P_038939,S_004187,U_002794,2024-09-15,0.0,ZAR,failed,card,2024-09-15,2024-10-15
P_038940,S_004187,U_002794,2024-10-15,150.0,ZAR,paid,paypal,2024-10-15,2024-11-14
P_038941,S_004187,U_002794,2024-11-14,150.0,ZAR,paid,card,2024-11-14,2024-12-14
P_038942,S_004187,U_002794,2024-12-14,0.0,ZAR,failed,eft,2024-12-14,2025-01-13
P_038943,S_004188,U_002795,2024-04-25,150.0,ZAR,paid,card,2024-04-25,2024-05-25
P_038944,S_004188,U_002795,2024-05-25,150.0,ZAR,paid,paypal,2024-05-25,2024-06-24
P_038945,S_004188,U_002795,2024-06-24,150.0,ZAR,paid,card,2024-06-24,2024-07-24
P_038946,S_004188,U_002795,2024-07-24,150.0,ZAR,paid,eft,2024-07-24,2024-08-23
P_038947,S_004188,U_002795,2024-08-23,150.0,ZAR,paid,eft,2024-08-23,2024-09-22
P_038948,S_004188,U_002795,2024-09-22,150.0,ZAR,paid,paypal,2024-09-22,2024-10-22
P_038949,S_004188,U_002795,2024-10-22,150.0,ZAR,paid,card,2024-10-22,2024-11-21
P_038950,S_004188,U_002795,2024-11-21,150.0,ZAR,paid,paypal,2024-11-21,2024-12-21
P_038951,S_004188,U_002795,2024-12-21,150.0,ZAR,paid,eft,2024-12-21,2025-01-20
P_038952,S_004189,U_002795,2024-04-25,150.0,ZAR,paid,eft,2024-04-25,2024-05-25
P_038953,S_004189,U_002795,2024-05-25,150.0,ZAR,paid,card,2024-05-25,2024-06-24
P_038954,S_004189,U_002795,2024-06-24,150.0,ZAR,paid,eft,2024-06-24,2024-07-24
P_038955,S_004189,U_002795,2024-07-24,150.0,ZAR,paid,paypal,2024-07-24,2024-08-23
P_038956,S_004189,U_002795,2024-08-23,150.0,ZAR,paid,eft,2024-08-23,2024-09-22
P_038957,S_004189,U_002795,2024-09-22,150.0,ZAR,paid,paypal,2024-09-22,2024-10-22
P_038958,S_004189,U_002795,2024-10-22,150.0,ZAR,paid,card,2024-10-22,2024-11-21
P_038959,S_004189,U_002795,2024-11-21,150.0,ZAR,paid,paypal,2024-11-21,2024-12-21
P_038960,S_004189,U_002795,2024-12-21,150.0,ZAR,paid,card,2024-12-21,2025-01-20
P_038961,S_004190,U_002796,2024-02-09,150.0,ZAR,paid,eft,2024-02-09,2024-03-10
P_038962,S_004190,U_002796,2024-03-10,0.0,ZAR,failed,card,2024-03-10,2024-04-09
P_038963,S_004190,U_002796,2024-04-09,150.0,ZAR,paid,eft,2024-04-09,2024-05-09
P_038964,S_004190,U_002796,2024-05-09,150.0,ZAR,paid,paypal,2024-05-09,2024-06-08
P_038965,S_004190,U_002796,2024-06-08,150.0,ZAR,paid,paypal,2024-06-08,2024-07-08
P_038966,S_004190,U_002796,2024-07-08,150.0,ZAR,paid,eft,2024-07-08,2024-08-07
P_038967,S_004190,U_002796,2024-08-07,150.0,ZAR,paid,paypal,2024-08-07,2024-09-06
P_038968,S_004190,U_002796,2024-09-06,150.0,ZAR,paid,eft,2024-09-06,2024-10-06
P_038969,S_004190,U_002796,2024-10-06,150.0,ZAR,paid,eft,2024-10-06,2024-11-05
P_038970,S_004190,U_002796,2024-11-05,150.0,ZAR,paid,card,2024-11-05,2024-12-05
P_038971,S_004190,U_002796,2024-12-05,150.0,ZAR,paid,card,2024-12-05,2025-01-04
P_038972,S_004191,U_002797,2023-02-19,150.0,ZAR,paid,eft,2023-02-19,2023-03-21
P_038973,S_004191,U_002797,2023-03-21,150.0,ZAR,paid,card,2023-03-21,2023-04-20
P_038974,S_004191,U_002797,2023-04-20,150.0,ZAR,paid,paypal,2023-04-20,2023-05-20
P_038975,S_004191,U_002797,2023-05-20,150.0,ZAR,paid,paypal,2023-05-20,2023-06-19
P_038976,S_004191,U_002797,2023-06-19,150.0,ZAR,paid,paypal,2023-06-19,2023-07-19
P_038977,S_004191,U_002797,2023-07-19,150.0,ZAR,paid,paypal,2023-07-19,2023-08-18
P_038978,S_004191,U_002797,2023-08-18,150.0,ZAR,paid,eft,2023-08-18,2023-09-17
P_038979,S_004191,U_002797,2023-09-17,0.0,ZAR,failed,paypal,2023-09-17,2023-10-17
P_038980,S_004191,U_002797,2023-10-17,150.0,ZAR,paid,paypal,2023-10-17,2023-11-16
P_038981,S_004191,U_002797,2023-11-16,0.0,ZAR,refunded,paypal,2023-11-16,2023-12-16
P_038982,S_004191,U_002797,2023-12-16,150.0,ZAR,paid,card,2023-12-16,2024-01-15
P_038983,S_004192,U_002798,2023-04-30,350.0,ZAR,paid,eft,2023-04-30,2023-05-30
P_038984,S_004192,U_002798,2023-05-30,0.0,ZAR,failed,paypal,2023-05-30,2023-06-29
P_038985,S_004192,U_002798,2023-06-29,0.0,ZAR,failed,paypal,2023-06-29,2023-07-29
P_038986,S_004192,U_002798,2023-07-29,350.0,ZAR,paid,eft,2023-07-29,2023-08-28
P_038987,S_004192,U_002798,2023-08-28,350.0,ZAR,paid,card,2023-08-28,2023-09-27
P_038988,S_004192,U_002798,2023-09-27,350.0,ZAR,paid,paypal,2023-09-27,2023-10-27
P_038989,S_004192,U_002798,2023-10-27,350.0,ZAR,paid,card,2023-10-27,2023-11-26
P_038990,S_004192,U_002798,2023-11-26,350.0,ZAR,paid,eft,2023-11-26,2023-12-26
P_038991,S_004192,U_002798,2023-12-26,350.0,ZAR,paid,card,2023-12-26,2024-01-25
P_038992,S_004192,U_002798,2024-01-25,350.0,ZAR,paid,paypal,2024-01-25,2024-02-24
P_038993,S_004192,U_002798,2024-02-24,350.0,ZAR,paid,paypal,2024-02-24,2024-03-25
P_038994,S_004192,U_002798,2024-03-25,350.0,ZAR,paid,eft,2024-03-25,2024-04-24
P_038995,S_004192,U_002798,2024-04-24,350.0,ZAR,paid,paypal,2024-04-24,2024-05-24
P_038996,S_004192,U_002798,2024-05-24,0.0,ZAR,failed,card,2024-05-24,2024-06-23
P_038997,S_004193,U_002799,2024-10-30,350.0,ZAR,paid,card,2024-10-30,2024-11-29
P_038998,S_004193,U_002799,2024-11-29,0.0,ZAR,refunded,paypal,2024-11-29,2024-12-29
P_038999,S_004193,U_002799,2024-12-29,350.0,ZAR,paid,paypal,2024-12-29,2025-01-28
P_039000,S_004194,U_002799,2024-10-30,150.0,ZAR,paid,eft,2024-10-30,2024-11-29
P_039001,S_004194,U_002799,2024-11-29,150.0,ZAR,paid,eft,2024-11-29,2024-12-29
P_039002,S_004194,U_002799,2024-12-29,150.0,ZAR,paid,card,2024-12-29,2025-01-28
P_039003,S_004195,U_002800,2023-07-06,150.0,ZAR,paid,eft,2023-07-06,2023-08-05
P_039004,S_004195,U_002800,2023-08-05,150.0,ZAR,paid,eft,2023-08-05,2023-09-04
P_039005,S_004195,U_002800,2023-09-04,0.0,ZAR,failed,card,2023-09-04,2023-10-04
P_039006,S_004195,U_002800,2023-10-04,150.0,ZAR,paid,eft,2023-10-04,2023-11-03
P_039007,S_004195,U_002800,2023-11-03,150.0,ZAR,paid,paypal,2023-11-03,2023-12-03
P_039008,S_004195,U_002800,2023-12-03,150.0,ZAR,paid,eft,2023-12-03,2024-01-02
P_039009,S_004195,U_002800,2024-01-02,150.0,ZAR,paid,card,2024-01-02,2024-02-01
P_039010,S_004195,U_002800,2024-02-01,150.0,ZAR,paid,eft,2024-02-01,2024-03-02
P_039011,S_004196,U_002801,2024-08-09,150.0,ZAR,paid,card,2024-08-09,2024-09-08
P_039012,S_004196,U_002801,2024-09-08,150.0,ZAR,paid,eft,2024-09-08,2024-10-08
P_039013,S_004196,U_002801,2024-10-08,150.0,ZAR,paid,paypal,2024-10-08,2024-11-07
P_039014,S_004196,U_002801,2024-11-07,150.0,ZAR,paid,paypal,2024-11-07,2024-12-07
P_039015,S_004196,U_002801,2024-12-07,150.0,ZAR,paid,eft,2024-12-07,2025-01-06
